action,observation.state,timestamp,frame_index,episode_index,index,task_index
"[-0.8726806044578552, -2.02638840675354, 0.15646487474441528, -0.09403222054243088, 2.0609028339385986, 0.7410658001899719, -0.6775593161582947, 0.2199999988079071, 0.039422255009412766, 2.0662708282470703, -0.18254226446151733, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7257270812988281, 1.0, 0.0]","[-0.8297126293182373, -2.0259974002838135, 0.15539224445819855, -0.08323650062084198, 2.0615081787109375, 0.7715343236923218, -0.672872006893158, 0.9869166612625122, 0.0341496504843235, 2.0658531188964844, -0.18245720863342285, -0.05055265128612518, -1.4615771770477295, 0.05669505149126053, 1.7254210710525513, 1.0, 55.099998474121094, 15.543999671936035, -3.7769999504089355, 1.5709999799728394, 0.2290000021457672, 0.953000009059906, -0.23899999260902405, 13.321000099182129, -3.009000062942505, 44.14500045776367, 0.1679999977350235, 1.3309999704360962, 0.19499999284744263, 0.0, 0.0, -0.14399999380111694, -0.13199999928474426, 0.0, 0.0, 0.3240000009536743, 0.024000000208616257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.25798898935317993, 0.40879300236701965, -0.09760800004005432, 0.3347109854221344, -0.906262993812561, -0.21063600480556488, -0.14928999543190002, 0.560135006904602, 0.013426999561488628, -0.04054899886250496, 0.5352050065994263, 0.032680999487638474, 0.8440179824829102, 0.010950000025331974]",15.033333333333333,136,0,463,0
"[-1.0647345781326294, -2.024855375289917, 0.1302345097064972, 0.1971157044172287, 2.4543697834014893, 1.042340636253357, -1.1843868494033813, 0.2199999988079071, -0.36708080768585205, 2.0556881427764893, 0.20816002786159515, -0.41616809368133545, -1.4474629163742065, -1.4709330797195435, 1.4218465089797974, 1.0, 0.0]","[-0.8396590948104858, -2.025944948196411, 0.32767608761787415, -0.039559148252010345, 1.9430574178695679, 0.7753209471702576, -0.7741692662239075, 1.0, 0.03835510089993477, 2.065800905227661, -0.1837659478187561, -0.050587549805641174, -1.4615421295166016, 0.05669505149126053, 1.7238157987594604, 1.0, 55.099998474121094, 15.555000305175781, -3.684999942779541, 2.3889999389648438, 0.23800000548362732, 0.9459999799728394, -0.29100000858306885, 13.67300033569336, -3.2239999771118164, 43.948001861572266, 0.19099999964237213, 1.3639999628067017, 0.20000000298023224, 0.041999999433755875, 0.0, -1.3739999532699585, 0.0, 1.5959999561309814, -0.041999999433755875, 0.017999999225139618, 0.0, 0.0, 0.024000000208616257, 0.0, 0.0, 0.0, 0.0, -0.2611579895019531, 0.4143179953098297, -0.09055600315332413, 0.33133700489997864, -0.9039340019226074, -0.2283809930086136, -0.14477500319480896, 0.5600939989089966, 0.015816999599337578, -0.0405069999396801, 0.5352519750595093, 0.0296580009162426, 0.8440939784049988, 0.011339000426232815]",11.3,307,0,313,0
"[-0.060284338891506195, -2.02638840675354, -0.014878817833960056, 0.07685185223817825, 1.1098337173461914, 0.058137260377407074, -0.9914121627807617, 1.0, 0.03727448359131813, 2.0662708282470703, -0.18407638370990753, -0.04218372702598572, -1.4632635116577148, 0.056296128779649734, 1.7226591110229492, 1.0, 0.0]","[-1.3136882781982422, -2.025944948196411, 0.07037585228681564, 0.09735354781150818, 2.6616833209991455, 0.835348904132843, -1.523262858390808, 0.37308332324028015, 0.48624423146247864, 1.9384855031967163, -0.5919039845466614, -0.6472728252410889, -1.661152720451355, -1.3343491554260254, 1.4060511589050293, 1.0, 55.099998474121094, 15.003000259399414, -1.7230000495910645, 3.0910000801086426, 0.07800000160932541, 1.0640000104904175, -0.25, 25.17799949645996, -5.624000072479248, 30.290000915527344, 0.2370000034570694, 1.6059999465942383, 0.23199999332427979, 0.0, 0.0, 0.017999999225139618, -0.15000000596046448, 0.0, 0.006000000052154064, 0.08399999886751175, 0.2759999930858612, 0.0, 0.0, 0.0, -0.041999999433755875, 0.05400000140070915, 0.23399999737739563, -0.07610400021076202, 0.4856249988079071, -0.08631099760532379, 0.20718100666999817, -0.9458860158920288, -0.2028850018978119, -0.1456419974565506, 0.29339200258255005, 0.38878700137138367, 0.09986100345849991, 0.3604069948196411, -0.837228000164032, 0.25844401121139526, 0.319938987493515]",2.6,366,0,436,0
"[-0.13836409151554108, -2.021632671356201, 0.45773887634277344, 0.199109748005867, 1.1721135377883911, 1.47706937789917, -0.7050182223320007, 1.0, 0.03482019528746605, 2.0662708282470703, -0.18622422218322754, -0.0444849468767643, -1.4663314819335938, 0.056756392121315, 1.7211251258850098, 1.0, 0.0]","[-1.3193073272705078, -2.025944948196411, 0.06725230067968369, 0.0794323980808258, 2.676481008529663, 0.8558177947998047, -1.4822379350662231, 0.37308332324028015, 0.5191200375556946, 1.9469139575958252, -0.6107674241065979, -0.6379894614219666, -1.6856350898742676, -1.3078426122665405, 1.44508695602417, 1.0, 55.099998474121094, 15.024999618530273, -1.628000020980835, 3.7070000171661377, 0.10199999809265137, 1.1100000143051147, -0.2840000092983246, 26.201000213623047, -6.210000038146973, 30.586999893188477, 0.2980000078678131, 1.6549999713897705, 0.21799999475479126, -0.07800000160932541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035999998450279236, 0.029999999329447746, 0.024000000208616257, -0.27000001072883606, 0.0, 0.0, 0.0, 0.041999999433755875, -0.07254000008106232, 0.4789929986000061, -0.09241899847984314, 0.19100700318813324, -0.9550210237503052, -0.1785449981689453, -0.13989900052547455, 0.28432199358940125, 0.3980270028114319, 0.08893600106239319, 0.34452399611473083, -0.8414250016212463, 0.2708919942378998, 0.31610599160194397]",4.766666666666667,406,0,480,0
"[-1.2883899211883545, -2.0263893604278564, 0.005521791055798531, 0.05813703313469887, 2.669280529022217, 0.8508992195129395, -1.4086543321609497, 0.2160000056028366, 0.48458462953567505, 1.9394093751907349, -0.6335334777832031, -0.837245523929596, -1.6494892835617065, -1.3672341108322144, 1.5275382995605469, 0.23999999463558197, 0.0]","[-1.1425038576126099, -2.024444341659546, 0.08894265443086624, 0.03226504847407341, 2.4524753093719482, 0.8688703775405884, -1.171401023864746, 0.3734166622161865, 0.13687780499458313, 1.950508713722229, -0.14509674906730652, -0.6441667675971985, -1.6462678909301758, -1.5578312873840332, 1.3043874502182007, 1.0, 55.099998474121094, 20.611000061035156, -0.7250000238418579, 0.05900000035762787, -0.1080000028014183, 1.4299999475479126, -0.3540000021457672, 25.132999420166016, -7.359000205993652, 29.90999984741211, 0.3580000102519989, 1.7380000352859497, 0.3009999990463257, -0.6899999976158142, 0.0, 0.0, -0.2639999985694885, 0.035999998450279236, -0.34200000762939453, -0.12600000202655792, 1.0859999656677246, -0.30000001192092896, -1.284000039100647, -0.05400000140070915, -0.515999972820282, 0.1080000028014183, -0.9419999718666077, -0.13306300342082977, 0.46116799116134644, -0.09301599860191345, 0.2224009931087494, -0.9437410235404968, -0.169854998588562, -0.17617599666118622, 0.40840500593185425, 0.2339709997177124, 0.16638100147247314, 0.5215229988098145, -0.7018259763717651, 0.3301810026168823, 0.35557401180267334]",6.766666666666667,214,0,45,0
"[-1.322290062904358, -2.0263893604278564, 0.06749321520328522, 0.07838598638772964, 2.672194242477417, 0.855961263179779, -1.4802908897399902, 0.2160000056028366, 0.5115812420845032, 1.9499928951263428, -0.6442707777023315, -0.658076286315918, -1.6775600910186768, -1.3222895860671997, 1.4308964014053345, 0.24300000071525574, 0.0]","[-0.10293754935264587, -2.0232229232788086, 0.4218362867832184, 0.16879385709762573, 1.138682246208191, 1.5050276517868042, -0.6984013319015503, 1.0, 0.03678460046648979, 2.0658531188964844, -0.18701164424419403, -0.04488139972090721, -1.4653288125991821, 0.056747402995824814, 1.7210760116577148, 1.0, 55.099998474121094, 14.854000091552734, -0.2800000011920929, -6.701000213623047, 0.026000000536441803, 0.6129999756813049, -0.3709999918937683, 13.522000312805176, -2.431999921798706, 45.029998779296875, 0.1469999998807907, 1.3669999837875366, 0.22499999403953552, -2.5920000076293945, 0.09000000357627869, 2.8559999465942383, 2.447999954223633, 2.5980000495910645, -1.2239999771118164, -0.08399999886751175, -0.08399999886751175, 0.0, 0.017999999225139618, 0.0, 0.0, 0.0, 0.0, -0.410304993391037, 0.21896399557590485, 0.06939300149679184, 0.6075369715690613, -0.6322799921035767, -0.30402499437332153, -0.372408002614975, 0.559237003326416, 0.014561999589204788, -0.04235899820923805, 0.5330970287322998, 0.02639799937605858, 0.8456060290336609, 0.007751000113785267]",10.666666666666666,8,0,239,0
"[-0.8943100571632385, -2.02638840675354, 0.14419353008270264, -0.11198028922080994, 2.0616698265075684, 0.7225038409233093, -0.6703506708145142, 0.2199999988079071, 0.038348376750946045, 2.0662708282470703, -0.18254226446151733, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7272610664367676, 1.0, 0.0]","[-1.2725062370300293, -2.025456428527832, -0.025529351085424423, 0.05711384862661362, 2.668750524520874, 0.860651433467865, -1.375862717628479, 0.273499995470047, 0.476036012172699, 1.9341230392456055, -0.6331732273101807, -0.8767054677009583, -1.6308770179748535, -1.3420445919036865, 1.549786925315857, 0.4189166724681854, 55.099998474121094, 16.788999557495117, -0.8560000061988831, 2.6429998874664307, 0.061000000685453415, 1.1679999828338623, -0.27799999713897705, 27.125, -4.921999931335449, 28.97100067138672, 0.20600000023841858, 1.7879999876022339, 0.17900000512599945, 0.12600000202655792, 0.0, -0.08399999886751175, 0.09000000357627869, -0.041999999433755875, 0.4440000057220459, 0.3959999978542328, -0.041999999433755875, -0.1679999977350235, -0.006000000052154064, -0.1080000028014183, 0.4860000014305115, 0.2460000067949295, 0.017999999225139618, -0.0852539986371994, 0.47475600242614746, -0.09315600246191025, 0.1972309947013855, -0.9493740200996399, -0.17948299646377563, -0.16605499386787415, 0.2594139873981476, 0.3980740010738373, 0.14227400720119476, 0.3771600127220154, -0.8395500183105469, 0.2154099941253662, 0.3263489902019501]",3.433333333333333,243,0,206,0
"[0.030986079946160316, -2.0262348651885986, 0.25571370124816895, 0.03558773919939995, 1.0286866426467896, 1.5102037191390991, -0.7076258659362793, 1.0, 0.03834838792681694, 2.0662708282470703, -0.18699130415916443, -0.04540543630719185, -1.466178059577942, 0.056756392121315, 1.7211251258850098, 1.0, 0.0]","[-1.3137233257293701, -2.02597975730896, 0.07367390394210815, 0.09014669805765152, 2.6652605533599854, 0.8378966450691223, -1.517486810684204, 0.37308332324028015, 0.49980291724205017, 1.9384855031967163, -0.5926369428634644, -0.6450566649436951, -1.6644333600997925, -1.331068515777588, 1.4120365381240845, 1.0, 55.099998474121094, 15.496999740600586, -0.9449999928474426, 3.200000047683716, 0.010999999940395355, 1.1150000095367432, -0.29100000858306885, 24.83300018310547, -5.935999870300293, 29.17799949645996, 0.26499998569488525, 1.5440000295639038, 0.22200000286102295, 0.0, 0.0, -0.006000000052154064, -0.18000000715255737, 0.27000001072883606, 0.14399999380111694, 0.23399999737739563, 0.25200000405311584, 0.0, -0.017999999225139618, 0.09000000357627869, -0.17399999499320984, 0.017999999225139618, 0.12600000202655792, -0.07627099752426147, 0.48347198963165283, -0.0886249989271164, 0.20261399447917938, -0.9481539726257324, -0.19903600215911865, -0.14260399341583252, 0.2889690101146698, 0.3927220106124878, 0.09901399910449982, 0.3572790026664734, -0.8384519815444946, 0.25691500306129456, 0.3214699923992157]",4.166666666666667,27,0,496,0
"[-0.09111752361059189, -2.02638840675354, -0.18269656598567963, 0.0978672206401825, 1.0627410411834717, -0.0852886512875557, -1.0452544689178467, 1.0, 0.03988250344991684, 2.0662708282470703, -0.18407638370990753, -0.04218372702598572, -1.4629566669464111, 0.05675636604428291, 1.7226591110229492, 1.0, 0.0]","[-0.12098085135221481, -2.026014804840088, 0.02601795084774494, 0.07280139625072479, 1.1730239391326904, -0.07287120074033737, -0.9526478052139282, 1.0, 0.038599397987127304, 2.0658531188964844, -0.18402768671512604, -0.042857199907302856, -1.462885856628418, 0.05666014924645424, 1.7223323583602905, 1.0, 55.099998474121094, 7.165999889373779, -4.455999851226807, 10.857000350952148, 0.3449999988079071, 0.722000002861023, -0.13199999928474426, 13.255999565124512, -2.753999948501587, 44.10100173950195, 0.17100000381469727, 1.3339999914169312, 0.18799999356269836, 0.0, 0.0, 0.035999998450279236, -0.22200000286102295, -0.024000000208616257, 0.024000000208616257, -0.024000000208616257, -0.017999999225139618, 0.0, 0.0, 0.0, -0.012000000104308128, 0.0, 0.0, -0.5692949891090393, 0.058921001851558685, -0.01460300013422966, 0.5455610156059265, -0.1344829946756363, -0.824908971786499, 0.061650000512599945, 0.5588769912719727, 0.015390000306069851, -0.043056000024080276, 0.5321099758148193, 0.028547000139951706, 0.8461369872093201, 0.009747999720275402]",13.666666666666666,222,0,8,0
"[-1.1175036430358887, -2.024855375289917, 0.12639909982681274, 0.21460269391536713, 2.435961961746216, 1.025159478187561, -1.229178786277771, 0.2199999988079071, -0.13437607884407043, 2.061516284942627, -0.2946767807006836, -0.27366137504577637, -1.5307587385177612, -0.27626919746398926, 1.6433532238006592, 1.0, 0.0]","[-1.24310302734375, -2.0261194705963135, 0.08077605068683624, 0.09087960422039032, 2.5376315116882324, 0.8601977229118347, -1.2480764389038086, 0.37308332324028015, 0.4303693473339081, 1.9561972618103027, -0.5156300663948059, -0.6360874176025391, -1.6468088626861572, -1.364572525024414, 1.2537649869918823, 1.0, 55.099998474121094, 15.923999786376953, -2.8959999084472656, 2.0940001010894775, 0.17299999296665192, 1.159000039100647, -0.22499999403953552, 25.665000915527344, -4.284999847412109, 30.70800018310547, 0.10599999874830246, 1.6619999408721924, 0.25600001215934753, -0.11400000005960464, 0.0, -0.4860000014305115, 0.029999999329447746, 0.0, 0.0, -0.671999990940094, 0.15600000321865082, 0.0, -0.07199999690055847, -0.012000000104308128, 0.0, 0.0, 0.7559999823570251, -0.0963359996676445, 0.48055699467658997, -0.08340500295162201, 0.22786599397659302, -0.9514679908752441, -0.1317570060491562, -0.1594499945640564, 0.3148219883441925, 0.3682520091533661, 0.10461100190877914, 0.4040299952030182, -0.8279489874839783, 0.2280460000038147, 0.31504499912261963]",1.7666666666666666,180,0,94,0
"[-1.2455909252166748, -2.0263893604278564, 0.07424339652061462, 0.09050401300191879, 2.5375115871429443, 0.8597966432571411, -1.2586311101913452, 0.2199999988079071, 0.4307406544685364, 1.9550567865371704, -0.5149564146995544, -0.6379819512367249, -1.65056312084198, -1.366468906402588, 1.2655335664749146, 1.0, 0.0]","[-0.19282250106334686, -2.0183541774749756, 0.5175844430923462, 0.23711059987545013, 1.2293349504470825, 1.4465352296829224, -0.7140889167785645, 1.0, 0.03327715024352074, 2.0658531188964844, -0.1852666437625885, -0.044637102633714676, -1.465259075164795, 0.05714875087141991, 1.7208491563796997, 1.0, 55.099998474121094, 15.397000312805176, 0.2160000056028366, -4.033999919891357, -0.14499999582767487, 0.7329999804496765, -0.24899999797344208, 13.083999633789062, -4.364999771118164, 44.94300079345703, 0.052000001072883606, 1.409000039100647, 0.22599999606609344, -2.5920000076293945, 0.23399999737739563, 2.6519999504089355, 1.6080000400543213, 2.98799991607666, -2.303999900817871, -0.906000018119812, -0.07199999690055847, 0.0, 0.05400000140070915, 0.0, 0.05400000140070915, 0.006000000052154064, 0.0, -0.38534700870513916, 0.26219698786735535, 0.05409400165081024, 0.5419520139694214, -0.7134289741516113, -0.26632699370384216, -0.3554930090904236, 0.5592439770698547, 0.012492000125348568, -0.04244200140237808, 0.5329890251159668, 0.02868499979376793, 0.8456060290336609, 0.0070039997808635235]",14.333333333333334,181,0,101,0
"[-1.1642903089523315, -2.0245485305786133, 0.11995568126440048, 0.23715271055698395, 2.4272167682647705, 0.978679895401001, -1.1977325677871704, 0.2199999988079071, 0.051234111189842224, 2.0559945106506348, -0.2575547993183136, -0.1748732626438141, -1.4986987113952637, 0.07746507972478867, 1.713302731513977, 1.0, 0.0]","[-1.313339352607727, -2.0261893272399902, 0.05074460059404373, 0.06430324912071228, 2.670320987701416, 0.8492217063903809, -1.4660093784332275, 0.37275001406669617, 0.49367794394493103, 1.946948766708374, -0.6399264335632324, -0.6578475832939148, -1.673734188079834, -1.3272993564605713, 1.4231348037719727, 0.4427500069141388, 55.099998474121094, 20.083999633789062, -7.439000129699707, 1.1230000257492065, 1.534000039100647, 2.2339999675750732, 0.003000000026077032, 22.597999572753906, -9.52299976348877, 35.2859992980957, 1.2690000534057617, 0.6430000066757202, -0.08399999886751175, 0.017999999225139618, 0.0, -0.006000000052154064, 0.0, 0.0, -0.012000000104308128, 0.0, 0.0, -0.05999999865889549, 0.08399999886751175, -0.035999998450279236, -0.006000000052154064, -0.23999999463558197, 0.04800000041723251, -0.07337400317192078, 0.4770849943161011, -0.09503799676895142, 0.18962599337100983, -0.9536929726600647, -0.18205499649047852, -0.1461700052022934, 0.28641098737716675, 0.3904600143432617, 0.0879020020365715, 0.3406299948692322, -0.8502619862556458, 0.2569369971752167, 0.30823200941085815]",16.5,68,0,218,0
"[-1.3149269819259644, -2.0263893604278564, 0.06780003756284714, 0.08007355034351349, 2.6752638816833496, 0.8550409078598022, -1.486580491065979, 0.2160000056028366, 0.5161837339401245, 1.946160078048706, -0.604388415813446, -0.638136088848114, -1.6850765943527222, -1.3094052076339722, 1.4399470090866089, 1.0, 0.0]","[-1.169167399406433, -2.024374485015869, 0.11801435053348541, 0.24360200762748718, 2.4278008937835693, 0.9738146662712097, -1.1852214336395264, 0.3738333284854889, 0.05742794647812843, 2.059553623199463, -0.23702335357666016, -0.17572149634361267, -1.4848029613494873, 0.0954340472817421, 1.7193833589553833, 1.0, 55.099998474121094, 15.932999610900879, -4.505000114440918, 1.3480000495910645, 0.36500000953674316, 1.0980000495910645, -0.19699999690055847, 12.003999710083008, -2.875, 43.59000015258789, 0.1589999943971634, 1.2519999742507935, 0.22200000286102295, 0.20399999618530273, -0.012000000104308128, 0.029999999329447746, -0.31200000643730164, 0.0, 0.2160000056028366, -0.7739999890327454, -0.1679999977350235, -0.18000000715255737, -1.2000000476837158, -0.23999999463558197, -0.47999998927116394, -0.515999972820282, -0.11400000005960464, -0.11778300255537033, 0.4916220009326935, -0.042194999754428864, 0.2709279954433441, -0.9377310276031494, -0.1110680028796196, -0.18687200546264648, 0.5778939723968506, 0.03326600044965744, 0.006359000224620104, 0.591992974281311, -0.0069670001976192, 0.8059009909629822, -0.0042039998807013035]",8.8,300,0,199,0
"[-1.172266960144043, -2.0194854736328125, 0.12133646011352539, 0.2488103210926056, 2.428290605545044, 0.9723902344703674, -1.1750303506851196, 0.2199999988079071, 0.0579836405813694, 2.062896728515625, -0.20018385350704193, -0.14311958849430084, -1.4736948013305664, 0.09111792594194412, 1.719897985458374, 1.0, 0.0]","[-1.1523456573486328, -2.0250375270843506, 0.12652994692325592, 0.21166850626468658, 2.4357059001922607, 0.9953305721282959, -1.2322665452957153, 0.3738333284854889, -0.014657999388873577, 2.0574421882629395, -0.31877660751342773, -0.22657079994678497, -1.5471693277359009, -0.04228135198354721, 1.6876943111419678, 1.0, 55.099998474121094, 16.54599952697754, -4.796000003814697, 2.8289999961853027, 0.34700000286102295, 1.2910000085830688, -0.19099999964237213, 13.61400032043457, -2.8610000610351562, 42.86600112915039, 0.10700000077486038, 1.277999997138977, 0.20499999821186066, 0.38999998569488525, 0.0, 0.04800000041723251, -0.2759999930858612, 0.041999999433755875, 0.1979999989271164, 0.2160000056028366, -1.4459999799728394, 0.1080000028014183, -0.257999986410141, -0.9539999961853027, -0.2879999876022339, -1.9019999504089355, -0.38999998569488525, -0.12369199842214584, 0.48065200448036194, -0.05314800143241882, 0.2420250028371811, -0.9406269788742065, -0.14031100273132324, -0.19224099814891815, 0.5822640061378479, 0.02411700040102005, 0.019693000242114067, 0.6006979942321777, -0.09587199985980988, 0.7936210036277771, -0.011571000330150127]",2.7,219,0,483,0
"[-0.823133111000061, -2.02638840675354, 0.7593192458152771, 0.032826509326696396, 1.5177191495895386, 0.8637835383415222, -0.7788024544715881, 1.0, 0.03405293449759483, 2.0662708282470703, -0.18407638370990753, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7225056886672974, 1.0, 0.0]","[-0.850024402141571, -2.026014804840088, 0.6891528367996216, 0.002931599970906973, 1.5803941488265991, 0.8352965712547302, -0.7780256867408752, 1.0, 0.03685440123081207, 2.0658183097839355, -0.18402768671512604, -0.05060500279068947, -1.46145498752594, 0.05662524700164795, 1.7220706939697266, 1.0, 55.099998474121094, 15.095999717712402, -2.438999891281128, 1.1449999809265137, 0.18400000035762787, 0.8759999871253967, -0.21799999475479126, 13.305000305175781, -2.8929998874664307, 44.02199935913086, 0.1120000034570694, 1.3450000286102295, 0.2160000056028366, 0.0, 0.006000000052154064, -2.058000087738037, -0.1979999989271164, 1.9980000257492065, -0.3240000009536743, -0.029999999329447746, 0.012000000104308128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.24886800348758698, 0.4229699969291687, -0.0805710032582283, 0.3327690064907074, -0.9054890275001526, -0.2032189965248108, -0.167494997382164, 0.5601130127906799, 0.014990000054240227, -0.04051399976015091, 0.5352699756622314, 0.029462000355124474, 0.8441010117530823, 0.010459999553859234]",8.833333333333334,347,0,171,0
"[-0.8443018794059753, -2.02638840675354, 0.15646487474441528, -0.08605499565601349, 2.060135841369629, 0.7699041366577148, -0.672497034072876, 0.2199999988079071, 0.03804154694080353, 2.0662708282470703, -0.18254226446151733, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7257270812988281, 1.0, 0.0]","[-0.12108555436134338, -2.0259974002838135, 0.024150798097252846, 0.07885655015707016, 1.1730762720108032, -0.0746336504817009, -0.9530841112136841, 1.0, 0.03917524963617325, 2.0658183097839355, -0.18406260013580322, -0.042857199907302856, -1.4628509283065796, 0.056712500751018524, 1.7223323583602905, 1.0, 55.099998474121094, 5.758999824523926, -3.068000078201294, 10.567000389099121, 0.22499999403953552, 0.6100000143051147, -0.16599999368190765, 13.67300033569336, -3.2899999618530273, 44.19200134277344, 0.1860000044107437, 1.36899995803833, 0.20399999618530273, 0.0, 0.0, 0.10199999809265137, -0.25200000405311584, 0.0, 0.05999999865889549, 0.029999999329447746, -0.017999999225139618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5701130032539368, 0.058820001780986786, -0.012618999928236008, 0.5477960109710693, -0.13279999792575836, -0.8236929774284363, 0.061744000762701035, 0.5588610172271729, 0.015713000670075417, -0.04306799918413162, 0.5321000218391418, 0.028322000056505203, 0.8461490273475647, 0.009882999584078789]",11.333333333333334,480,0,105,0
"[-1.2704416513442993, -2.0263893604278564, -0.026844462379813194, 0.0605916827917099, 2.6645264625549316, 0.8803519606590271, -1.3574196100234985, 0.2160000056028366, 0.47568655014038086, 1.9242225885391235, -0.6335334777832031, -0.8774362206459045, -1.6034693717956543, -1.3357876539230347, 1.5511616468429565, 0.23999999463558197, 0.0]","[-1.3226401805877686, -2.0259974002838135, 0.06742680072784424, 0.07962435483932495, 2.6760098934173584, 0.8558003306388855, -1.4799518585205078, 0.37275001406669617, 0.5185267329216003, 1.9508925676345825, -0.6454057097434998, -0.652752161026001, -1.6815168857574463, -1.317283034324646, 1.436780571937561, 0.9919999837875366, 55.099998474121094, 15.409000396728516, -2.0390000343322754, 3.9600000381469727, 0.08500000089406967, 1.1360000371932983, -0.2590000033378601, 26.31599998474121, -6.341000080108643, 29.770000457763672, 0.3140000104904175, 1.7139999866485596, 0.24699999392032623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017999999225139618, -0.07800000160932541, 0.0, 0.0, -0.15600000321865082, 0.0, -0.035999998450279236, -0.05999999865889549, -0.07091300189495087, 0.4792740046977997, -0.09238000214099884, 0.19102700054645538, -0.955473005771637, -0.17591500282287598, -0.14011800289154053, 0.27817100286483765, 0.39726099371910095, 0.08365099877119064, 0.33324098587036133, -0.8526780009269714, 0.2566800117492676, 0.30984601378440857]",9.4,234,0,390,0
"[-1.3130862712860107, -2.0263893604278564, 0.07071487605571747, 0.09848082810640335, 2.6614580154418945, 0.8358660936355591, -1.5224758386611938, 0.2160000056028366, 0.48197606205940247, 1.9389503002166748, -0.5905809998512268, -0.647339403629303, -1.6611465215682983, -1.3359425067901611, 1.4029784202575684, 1.0, 0.0]","[-0.8946440815925598, -2.026014804840088, 0.14453834295272827, -0.11295384913682938, 2.0612986087799072, 0.7219762802124023, -0.6694517731666565, 0.38874998688697815, 0.03833765164017677, 2.065870523452759, -0.18247464299201965, -0.050587549805641174, -1.4616295099258423, 0.05664269998669624, 1.726694941520691, 1.0, 55.099998474121094, 16.242000579833984, -3.5799999237060547, 1.996000051498413, 0.19499999284744263, 1.0379999876022339, -0.23999999463558197, 13.180000305175781, -2.7739999294281006, 44.189998626708984, 0.1509999930858612, 1.343999981880188, 0.19200000166893005, 0.029999999329447746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024000000208616257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.23518699407577515, 0.4217739999294281, -0.10401999950408936, 0.33049699664115906, -0.9110680222511292, -0.19780999422073364, -0.1469549983739853, 0.5600709915161133, 0.015785999596118927, -0.040553998202085495, 0.5351729989051819, 0.03140300139784813, 0.8440669775009155, 0.012415999546647072]",11.366666666666667,203,0,47,0
"[-0.8314169645309448, -2.02638840675354, 0.15646487474441528, -0.08452103286981583, 2.060135841369629, 0.7741990089416504, -0.669430136680603, 0.2199999988079071, 0.03574032336473465, 2.0662708282470703, -0.18254226446151733, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7257270812988281, 1.0, 0.0]","[0.14382289350032806, -2.0259974002838135, 0.02828645147383213, -0.030171049758791924, 0.9947896003723145, 1.1857799291610718, -0.883510947227478, 1.0, 0.03872155025601387, 2.0658183097839355, -0.18401025235652924, -0.044235751032829285, -1.4627461433410645, 0.05688700079917908, 1.7224023342132568, 1.0, 55.099998474121094, 11.833000183105469, 10.411999702453613, -2.624000072479248, -0.6949999928474426, 0.5870000123977661, -0.5009999871253967, 12.805000305175781, -3.8429999351501465, 44.111000061035156, 0.2199999988079071, 1.3350000381469727, 0.2150000035762787, -0.035999998450279236, 0.0, 1.746000051498413, -0.2879999876022339, 0.029999999329447746, 5.705999851226807, 2.3940000534057617, 0.024000000208616257, 0.0, 0.0, 0.0, 0.006000000052154064, 0.0, 0.0, -0.5185480117797852, 0.05355200171470642, 0.07029800117015839, 0.7282779812812805, -0.24507799744606018, -0.5606889724731445, -0.30850300192832947, 0.5590969920158386, 0.0155239999294281, -0.04259299859404564, 0.5326880216598511, 0.028599999845027924, 0.845770001411438, 0.009903999976813793]",0.8333333333333334,67,0,163,0
