observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[0.31205540895462036, -0.06402523070573807, 0.03949492424726486, 0.2189447581768036, -0.03968784958124161, 0.2329898178577423, 0.0, 0.6541022062301636]","[-0.00022456049919128418, 0.0009643053635954857, -0.0029712868854403496, -0.004963802173733711, 0.006739914417266846, -0.006161361932754517, 0.0]",1.7999999523162842,1,8,171,4
"[0.3228228986263275, 0.12960314750671387, 0.09650196880102158, -0.026692429557442665, 0.10611181706190109, 0.2360461950302124, 0.0, 0.9961419701576233]","[-0.0031050145626068115, 0.000159434974193573, -0.003369249403476715, -0.0012686681002378464, 0.011979222297668457, 0.006758645176887512, 1.0]",0.0,39,6,106,4
"[0.2479962557554245, 0.1879643052816391, 0.010042275302112103, 0.038318708539009094, -0.280544251203537, 0.667184054851532, 0.0, 0.09289941936731339]","[0.016041040420532227, -0.0008640885353088379, -0.015914537012577057, 0.0033376216888427734, 0.035876721143722534, 0.001974254846572876, 1.0]",6.199999809265137,38,3,5,1
"[0.3110644221305847, 0.07247491180896759, 0.12627233564853668, 0.0830669105052948, -0.04524552822113037, 0.1465885490179062, 0.0, 1.0001531839370728]","[-0.006610840559005737, -0.0016756802797317505, -0.018394045531749725, -0.008627772331237793, -0.001682572066783905, -0.11412931233644485, 1.0]",0.800000011920929,2,7,61,5
"[0.3240240216255188, 0.1269204169511795, 0.006454416550695896, 0.4110300540924072, -0.17412340641021729, 0.42151573300361633, 0.0, 0.5033408999443054]","[-0.0065863728523254395, -0.0008502905257046223, 0.0019946880638599396, -0.0036908145993947983, -0.0012668780982494354, -0.01540231704711914, 0.0]",3.200000047683716,18,5,306,5
"[0.3123183250427246, 0.009339159354567528, 0.13331159949302673, -0.16974245011806488, -0.021215874701738358, 0.35969287157058716, 0.0, 0.9994885921478271]","[0.004861801862716675, 0.008451417088508606, -0.010972518473863602, 0.005006223917007446, -0.036428794264793396, 0.06497415900230408, 1.0]",6.400000095367432,40,10,43,1
"[0.29578647017478943, 0.09723003953695297, 0.005423748400062323, 0.11543328315019608, -0.029916703701019287, 0.09219449013471603, 0.0, 0.9865638017654419]","[-0.006184697151184082, -0.006502222269773483, 0.0007071364670991898, -0.012320749461650848, -0.00665668398141861, -0.0010975003242492676, 0.0]",4.199999809265137,41,12,176,3
"[0.29352062940597534, 0.11378739029169083, 0.05763246491551399, -0.03222475200891495, 0.037964221090078354, -0.021584758535027504, 0.0, 0.5729578137397766]","[-0.0027202069759368896, -0.003771841526031494, -0.0012278496287763119, -0.007102519273757935, 0.017883528023958206, 0.12407100200653076, 0.0]",7.599999904632568,42,4,272,4
"[0.4327542781829834, -0.0672852173447609, 0.05576501786708832, -0.07388786226511002, -0.45995548367500305, 0.17381754517555237, 0.0, 0.748681366443634]","[0.010659724473953247, 0.02140618860721588, -0.010996386408805847, 0.020471543073654175, 0.01087409257888794, 0.03667151927947998, 0.0]",8.399999618530273,10,9,92,3
"[0.4144550561904907, -0.09373726695775986, 0.08491532504558563, -0.023363914340734482, -0.3846276104450226, 0.010289838537573814, 0.0, 0.590900182723999]","[0.0029162168502807617, -0.004818037152290344, -0.0011529363691806793, -0.009379856288433075, -0.009680777788162231, 0.008579373359680176, 1.0]",6.800000190734863,35,6,182,11
"[0.3241042494773865, 0.013470369391143322, 0.05032616853713989, -0.009341943077743053, 0.0024550945963710546, -0.01741623505949974, 0.0, 0.9988223910331726]","[0.003187328577041626, -0.019646547734737396, 0.0006617307662963867, -0.012974932789802551, 0.031074419617652893, 0.03873130679130554, 1.0]",8.600000381469727,14,5,177,6
"[0.37734881043434143, 0.06284979730844498, 0.09735336899757385, -0.016591720283031464, 0.08586551994085312, -0.008086593821644783, 0.0, 0.9994885921478271]","[0.013558000326156616, -0.0073412456549704075, -0.010385222733020782, -0.016410868614912033, -0.05201318860054016, 0.006440058350563049, 1.0]",0.4000000059604645,3,9,412,0
"[0.3337693214416504, 0.06973239034414291, 0.10446882992982864, 0.07264307886362076, -0.057458389550447464, 0.18677650392055511, 0.0, 1.0001531839370728]","[0.010397911071777344, 0.006805889308452606, -0.011191263794898987, -0.02995377779006958, -0.002169378101825714, 0.12911391258239746, 1.0]",6.599999904632568,13,3,373,4
"[0.3175583779811859, -0.06572306901216507, 0.08861935138702393, 0.017564896494150162, 0.10509362071752548, 0.18185964226722717, 0.0, 0.4690495729446411]","[0.0002696812152862549, -0.0018093809485435486, -0.002162627875804901, -0.010707277804613113, 0.005422808229923248, 0.005805611610412598, 1.0]",8.399999618530273,5,4,102,7
"[0.3190940320491791, 0.004586947150528431, 0.07900653034448624, -0.04575769230723381, -0.18743495643138885, 1.0494328737258911, 0.0, 1.0008161067962646]","[-0.001131892204284668, -0.001508370041847229, -0.0030468767508864403, 0.009060800075531006, -0.017422135919332504, 0.028087258338928223, 0.0]",1.7999999523162842,23,9,291,9
"[0.369525283575058, 0.0658254325389862, 0.06514305621385574, 0.0751817598938942, -0.013477870263159275, 0.22454965114593506, 0.0, 1.0001531839370728]","[0.0009160041809082031, -0.003422357141971588, -0.006095279008150101, 0.007892802357673645, -0.001541033387184143, 0.009559601545333862, 1.0]",2.799999952316284,1,6,498,4
"[0.33570098876953125, 0.07912351191043854, 0.09959691762924194, -0.02954164519906044, -0.054059918969869614, 1.0481384992599487, 0.0, 0.06443082541227341]","[-0.0017664730548858643, -0.0019284188747406006, -0.00017355382442474365, 0.0019032503478229046, 0.009289413690567017, -0.0006468296051025391, 1.0]",0.800000011920929,31,12,110,4
"[0.4443269968032837, -0.07514739036560059, 0.055906038731336594, -0.09178237617015839, -0.5081602931022644, 0.16480891406536102, 0.0, 0.9672539830207825]","[-0.0038432180881500244, -0.00024628639221191406, -0.004137702286243439, 0.0026634763926267624, 0.013805858790874481, 0.007411643862724304, 1.0]",6.800000190734863,36,1,174,2
"[0.3612270653247833, 0.018000368028879166, 0.1805238574743271, 0.038935933262109756, -0.24851632118225098, -0.013674866408109665, 0.0, 1.0001531839370728]","[-0.002811342477798462, -0.0010808445513248444, -0.00013496726751327515, 0.0045425668358802795, 0.008115142583847046, 0.0007871389389038086, 0.0]",1.2000000476837158,42,3,347,0
"[0.33782362937927246, -0.10465479642152786, 0.026173079386353493, -0.004621265921741724, -0.36433151364326477, 0.12815040349960327, 0.0, 0.6611326336860657]","[-0.0017338395118713379, -0.0007255561649799347, 0.0007531754672527313, 0.004953548312187195, 0.006058230996131897, 0.006702303886413574, 0.0]",0.4000000059604645,6,12,335,4
"[0.3186722695827484, 0.06292002648115158, 0.13935121893882751, -0.07924414426088333, -0.09440626949071884, 0.27361631393432617, 0.0, 0.5354229807853699]","[0.011827021837234497, -0.020653091371059418, -0.0005235821008682251, -0.12298980355262756, 0.048548147082328796, 0.08067795634269714, 0.0]",0.800000011920929,11,3,50,5
"[0.24340194463729858, -0.04565253481268883, 0.015729809179902077, -0.09883725643157959, -0.20887915790081024, 0.36043882369995117, 0.0, 0.9484345316886902]","[-0.013472527265548706, 0.006333492696285248, 0.05237813666462898, -0.06350598484277725, -0.09950263053178787, 0.03092014789581299, 0.0]",2.200000047683716,25,7,331,4
"[0.33637866377830505, -0.10315770655870438, 0.025794506072998047, -0.013411153107881546, -0.3488893210887909, 0.14619570970535278, 0.0, 0.590900182723999]","[-0.0031935274600982666, -0.013771653175354004, -0.0019239634275436401, -0.009991802275180817, 0.0008960962295532227, -0.01767466962337494, 1.0]",4.800000190734863,38,1,53,7
"[0.33752405643463135, -0.037134505808353424, 0.12459585070610046, -0.026739027351140976, -0.47639092803001404, 0.0024788377340883017, 0.0, 1.0008161067962646]","[-0.000750809907913208, -0.0036683380603790283, -0.013316437602043152, 0.0027800947427749634, -0.01410624384880066, -0.02561047300696373, 0.0]",1.2000000476837158,24,12,45,2
"[0.3646176755428314, -0.12288306653499603, 0.03099878691136837, 0.15797172486782074, -0.08840002119541168, 0.21395274996757507, 0.0, 0.6541022062301636]","[-0.004265874624252319, -0.004856660962104797, 0.009973088279366493, 0.034245431423187256, 0.030422553420066833, -0.02326059341430664, 0.0]",5.199999809265137,12,12,371,4
"[0.2487824559211731, -0.03638795390725136, 0.009250418283045292, -0.057352423667907715, -0.2206363081932068, 0.447100967168808, 0.0, 0.5580781102180481]","[0.017497241497039795, 0.034377571195364, -0.0040452927350997925, -0.0013221800327301025, 0.023837819695472717, 0.08348512649536133, 0.0]",0.800000011920929,9,6,429,3
"[0.3514057397842407, 0.07403890043497086, 0.09404409676790237, -0.05680762976408005, -0.024622930213809013, 0.32325270771980286, 0.0, 0.5354229807853699]","[0.005967557430267334, -0.006132612004876137, 0.0024684742093086243, -0.004205598495900631, 0.004069209098815918, -0.029783762991428375, 1.0]",7.400000095367432,1,1,32,9
"[0.3669091761112213, -0.012941352091729641, 0.09634748101234436, -0.16530729830265045, -0.11316506564617157, 0.3813304901123047, 0.0, 0.05980546772480011]","[0.00839892029762268, -0.000255778431892395, 6.257742643356323e-05, 0.010615866631269455, -0.006725616753101349, 0.020954623818397522, 1.0]",4.800000190734863,21,7,462,3
"[0.2547527551651001, 0.18539389967918396, 0.010548839345574379, -0.046240534633398056, 0.04717692732810974, 0.08842838555574417, 0.0, 0.5749470591545105]","[0.013949692249298096, 0.004156433045864105, -0.0016500875353813171, 0.021728046238422394, -0.0053161680698394775, -0.036479316651821136, 0.0]",0.0,38,1,12,7
"[0.3286944329738617, 0.11752664297819138, 0.006517139263451099, 0.012785212136805058, -0.02988985925912857, -0.38883131742477417, 0.0, 0.9968144297599792]","[-0.0027531981468200684, 0.006060555577278137, 0.010985150933265686, -0.006553575396537781, -0.02647298574447632, 0.009769558906555176, 1.0]",3.4000000953674316,44,12,491,2
"[0.23940816521644592, -0.048450056463479996, 0.022016681730747223, -0.11444101482629776, -0.20952120423316956, 0.35462960600852966, 0.0, 1.0001531839370728]","[0.00017815828323364258, 0.0009953901171684265, -1.9535422325134277e-05, 0.0019261352717876434, -0.003254357725381851, -0.0036533772945404053, 0.0]",4.0,19,13,48,2
"[0.31311455368995667, -0.029643123969435692, 0.02702692151069641, -0.023570934310555458, -0.007635962683707476, -0.006556669715791941, 0.0, 0.9981546401977539]","[-0.019226908683776855, 0.02283957600593567, 0.00032594799995422363, -0.008153213188052177, -0.003840439021587372, 0.017093509435653687, 1.0]",8.800000190734863,4,7,360,6
"[0.3354592025279999, 0.024387648329138756, 0.031039485707879066, 0.031790830194950104, -0.060029204934835434, -0.7806618213653564, 0.0, 0.12930262088775635]","[0.006242692470550537, -0.0034672431647777557, -0.02518196403980255, -0.00981837511062622, -0.021691441535949707, -0.02469451352953911, 1.0]",7.400000095367432,5,13,98,7
"[0.3449018597602844, 0.10978784412145615, 0.09749104827642441, -0.20885822176933289, -0.2464279681444168, 0.7603116631507874, 0.0, 0.5570889115333557]","[-0.0026434659957885742, -0.0005976753309369087, -0.012713663280010223, -0.0012836549431085587, 0.04316229000687599, 0.0011047348380088806, 1.0]",3.4000000953674316,7,2,206,2
"[0.2834131419658661, 0.07311360538005829, 0.1251148283481598, 0.04313794896006584, 0.021762149408459663, 0.1802881956100464, 0.0, 0.36865687370300293]","[-0.015971273183822632, -0.011965678073465824, 0.0018133074045181274, 0.008565627038478851, 0.0053404271602630615, -0.048872947692871094, 1.0]",8.600000381469727,13,9,185,6
"[0.3225214183330536, 0.03240067511796951, 0.12437188625335693, -0.18514278531074524, 0.0281758401542902, 0.8435543179512024, 0.0, 0.4699908196926117]","[0.003171771764755249, 0.0017085149884223938, -0.0010488517582416534, 0.0020543932914733887, -0.0016199275851249695, 0.05844396352767944, 1.0]",3.0,19,8,434,11
"[0.37552013993263245, 0.09851683676242828, 0.031370531767606735, 0.1874585598707199, -0.04403026029467583, -0.7671762704849243, 0.0, 0.16338585317134857]","[0.0013722777366638184, -0.004074349999427795, -0.00048090144991874695, -0.022858021780848503, -0.002236872911453247, 0.006766855716705322, 1.0]",4.400000095367432,1,5,260,9
"[0.31688836216926575, -0.0653584748506546, 0.08869224041700363, 0.020887332037091255, 0.10880538076162338, 0.1845889389514923, 0.0, 0.4699908196926117]","[-0.0015251338481903076, -0.008962079882621765, -0.005674988031387329, 0.01038401946425438, 0.0174020454287529, 0.015853121876716614, 1.0]",7.400000095367432,19,3,459,6
"[0.30181583762168884, 0.08661296218633652, 0.15746749937534332, -0.12519951164722443, -0.29441168904304504, 0.5757583379745483, 0.0, 1.0047606229782104]","[-0.005071759223937988, -0.00934380292892456, -0.0014903619885444641, -0.04452736675739288, -0.0005937889218330383, 0.012354373931884766, 0.0]",3.799999952316284,14,2,188,1
"[0.42587241530418396, -0.04836602881550789, 0.12007496505975723, -0.1678556650876999, -0.5043312311172485, 0.21937721967697144, 0.0, 1.0001531839370728]","[-0.0001684427261352539, 0.004260420799255371, -0.0058307945728302, -0.02176537737250328, -0.024128122255206108, -0.1260005086660385, 0.0]",8.800000190734863,12,11,404,4
"[0.2652930021286011, -0.022051937878131866, 0.08691951632499695, 0.03841685131192207, 0.025374332442879677, -0.01128513552248478, 0.0, 1.0041072368621826]","[0.0038126707077026367, 0.004376724362373352, -0.0007358334260061383, -0.01341177150607109, -0.03801736980676651, 0.015254557132720947, 1.0]",1.600000023841858,40,3,131,10
"[0.37709641456604004, 0.05506695434451103, 0.09026257693767548, -0.11003478616476059, -0.22557543218135834, 1.2583295106887817, 0.0, 1.0001531839370728]","[0.003262534737586975, 0.01667499914765358, 0.026644431054592133, -0.03538532555103302, -0.011140495538711548, 0.03918442130088806, 0.0]",0.6000000238418579,15,13,364,3
"[0.3825611174106598, 0.073426254093647, 0.03412513807415962, 0.007489643059670925, 0.07788734883069992, 0.3046042323112488, 0.0, 1.0001531839370728]","[0.0022408664226531982, 0.0033412985503673553, -0.0016000885516405106, 0.009662635624408722, -0.006211817264556885, 0.036225974559783936, 0.0]",0.800000011920929,5,11,363,8
"[0.3304278254508972, 0.11435876786708832, 0.020575305446982384, 0.05133694410324097, -0.040134016424417496, -0.7160112261772156, 0.0, 0.9988223910331726]","[-0.007217764854431152, -0.010802775621414185, 0.0006997790187597275, -0.012854106724262238, -0.0023762695491313934, -0.013129174709320068, 0.0]",5.800000190734863,26,0,428,5
"[0.3278599679470062, -0.04911689832806587, -0.009952288120985031, -0.0491284541785717, -0.023302262648940086, -0.07675295323133469, 0.0, 1.0181074142456055]","[0.011693388223648071, 9.227544069290161e-05, -0.006201375275850296, -0.001780390739440918, -0.004092492163181305, 0.01507335901260376, 1.0]",3.5999999046325684,10,12,37,5
"[0.3370145261287689, 0.0815015509724617, 0.05237160250544548, -0.010833370499312878, -0.05875088647007942, 0.8541250824928284, 0.0, 0.09775853902101517]","[-0.003650099039077759, -0.0015657860785722733, -0.005239926278591156, 0.00010648369789123535, -0.030811786651611328, 0.015486203134059906, 1.0]",6.599999904632568,42,13,244,6
"[0.3325228691101074, 0.05050306022167206, 0.046152301132678986, -0.12229817360639572, 0.21533316373825073, 0.9185059070587158, 0.0, 1.0047606229782104]","[0.0007339417934417725, 1.4856457710266113e-05, 0.0007094284519553185, -0.005555342882871628, 8.60169529914856e-06, -0.04125283658504486, 0.0]",4.400000095367432,9,5,250,8
"[0.31656762957572937, 0.02941683493554592, 0.04389443248510361, 0.0037362484727054834, -0.03202083706855774, 0.014399477280676365, 0.0, 0.9947922229766846]","[0.00034165382385253906, -0.0005676373839378357, -0.0005510523915290833, -0.0001699160784482956, -0.0015044808387756348, 0.0015583634376525879, 0.0]",4.0,19,4,268,4
"[0.3179508149623871, 0.10964733362197876, 0.048304539173841476, 0.3785872459411621, -0.1626022309064865, 0.35745513439178467, 0.0, 0.9920742511749268]","[-0.009122908115386963, 0.012595385313034058, 0.012006949633359909, 0.04239918291568756, -0.01299615204334259, -0.01877748966217041, 1.0]",4.599999904632568,11,5,455,6
"[0.2272534966468811, 0.20003323256969452, 0.010784177109599113, 0.0858534574508667, -0.2636095881462097, 0.6791703104972839, 0.0, 0.25822705030441284]","[-0.0017628073692321777, 0.005409397184848785, 0.01161210611462593, 0.02932547777891159, -0.01799839735031128, 0.0005710422992706299, 0.0]",7.0,26,8,386,0
"[0.3773067891597748, 0.05983977019786835, 0.023328175768256187, 0.03600557893514633, 0.08796579390764236, 0.27902892231941223, 0.0, 0.5462315082550049]","[0.009249448776245117, 0.001583889126777649, 0.030152147635817528, -0.007224276661872864, 0.007642656564712524, -0.0510115846991539, 0.0]",3.4000000953674316,29,12,307,2
"[0.2271861881017685, -0.026413103565573692, 0.046732980757951736, -0.13210947811603546, -0.1822979897260666, 0.2916542887687683, 0.0, 1.0008161067962646]","[-0.019871145486831665, -0.009799279272556305, -0.0016743391752243042, 0.007011152803897858, 0.00926654040813446, -0.05681246519088745, 1.0]",4.599999904632568,14,13,67,1
"[0.2983916699886322, 0.1075049340724945, 0.0646987110376358, -0.05333775654435158, 0.0929788202047348, -0.00701315701007843, 0.0, 0.9994885921478271]","[0.0053389668464660645, 0.013642758131027222, -0.0037725120782852173, -0.03054208867251873, 0.008987225592136383, -0.020235419273376465, 1.0]",7.800000190734863,14,11,154,6
"[0.3136081397533417, 0.12057920545339584, 0.1233995109796524, -0.002529372228309512, -0.02451975643634796, 0.10843255370855331, 0.0, 0.3236125409603119]","[-0.0009325742721557617, -0.0035554049536585808, 0.0009751729667186737, -0.0011022165417671204, 0.011045354418456554, 0.029007699340581894, 1.0]",3.5999999046325684,24,11,438,1
"[0.348957896232605, 0.009377838112413883, 0.025469811633229256, 0.0725066140294075, -0.28988713026046753, 0.4236212372779846, 0.0, 0.5344430208206177]","[-0.004844695329666138, 0.006307981908321381, 0.01111343502998352, -0.014200369827449322, -0.06862825900316238, 0.2062445878982544, 1.0]",6.599999904632568,0,4,343,6
"[0.3069054186344147, 0.0505763478577137, 0.028755856677889824, 0.14842744171619415, -0.0627739429473877, 0.10106541961431503, 0.0, 0.9865638017654419]","[-0.003066509962081909, -0.01010683923959732, -0.007760860025882721, 0.007476702332496643, -0.002331972122192383, -0.018050014972686768, 1.0]",3.799999952316284,17,1,148,11
"[0.43148547410964966, -0.06615514308214188, 0.058615151792764664, -0.07719571888446808, -0.45666760206222534, 0.18783028423786163, 0.0, 1.0001531839370728]","[0.0017846524715423584, 0.0017565339803695679, -0.0007544141262769699, -0.006202103570103645, 0.010126490145921707, -0.0906672477722168, 0.0]",5.800000190734863,12,2,457,4
"[0.3423471748828888, 0.07914012670516968, 0.024822112172842026, 0.028291240334510803, -0.056183572858572006, 0.6055731773376465, 0.0, 0.5403295159339905]","[0.012071043252944946, -0.0046688467264175415, -0.009666197001934052, 0.022182106971740723, -0.003035247325897217, -0.022887885570526123, 0.0]",8.199999809265137,43,1,111,2
"[0.3048648238182068, -0.06695715337991714, 0.02226131781935692, 0.17450973391532898, -0.05100690573453903, 0.22713914513587952, 0.0, 0.6541022062301636]","[-0.0057656168937683105, -0.007179282605648041, 0.00451301783323288, -0.01951940357685089, 0.04836586117744446, -0.01990375854074955, 1.0]",6.0,29,6,359,9
"[0.32817715406417847, -0.021202990785241127, 0.11869144439697266, -0.03703654929995537, 0.0169005636125803, 0.04150594770908356, 0.0, 0.9994885921478271]","[0.02036982774734497, -0.003185361623764038, -0.004286922514438629, 0.02767038345336914, -0.010763004422187805, -0.015466153621673584, 1.0]",0.6000000238418579,4,11,99,1
"[0.25677528977394104, -0.007158490363508463, 0.08805083483457565, 0.05223545432090759, 0.000946228567045182, 0.055889107286930084, 0.0, 0.529549777507782]","[-0.000670015811920166, 0.00036459416151046753, 7.288902997970581e-05, 0.0033224355429410934, 0.0037117600440979004, 0.0027292966842651367, 0.0]",6.400000095367432,24,6,361,8
"[0.29399383068084717, 0.00880489032715559, 0.15511395037174225, -0.2541736364364624, -0.2333311140537262, 1.1019092798233032, 0.0, 1.0008161067962646]","[-0.018384486436843872, -0.015297897160053253, 0.01001061499118805, -0.004195511341094971, 0.011153347790241241, -0.10135695338249207, 1.0]",3.4000000953674316,10,10,398,8
"[0.25611597299575806, 0.010990085080265999, 0.1410057544708252, -0.03714608773589134, -0.06019929423928261, 0.10247864574193954, 0.0, 0.529549777507782]","[-0.00010767579078674316, -0.008824661374092102, -0.0011195652186870575, -0.019444525241851807, -0.009946800768375397, -0.0032402873039245605, 0.0]",2.5999999046325684,4,2,33,4
"[0.3130890130996704, 0.10119591653347015, 0.05927705764770508, 0.37358102202415466, -0.12617343664169312, 0.2924809753894806, 0.0, 0.9913908839225769]","[0.0001480579376220703, 0.012089531868696213, -0.000460602343082428, 0.002294376492500305, 0.004299581050872803, 0.019413501024246216, 1.0]",6.800000190734863,21,4,108,4
"[0.32231423258781433, -0.06370452046394348, 0.08569551259279251, -0.08295577019453049, -0.3443259596824646, 0.17526905238628387, 0.0, 1.0008161067962646]","[0.022339582443237305, 0.0008105561137199402, -0.020811080932617188, 0.005049895495176315, -0.008448474109172821, 0.007025174796581268, 1.0]",4.400000095367432,17,3,41,3
"[0.36846980452537537, 0.07595477998256683, 0.030334144830703735, 0.14326922595500946, -0.06038304418325424, -0.782596230506897, 0.0, 0.12930262088775635]","[-0.0030989348888397217, -0.0039419084787368774, 0.018410034477710724, -0.03498223423957825, -0.044729605317115784, -0.24918204545974731, 0.0]",0.0,6,9,237,6
"[0.29992568492889404, 0.11003512889146805, 0.12488461285829544, -0.03897494077682495, -0.023814255371689796, -0.16729871928691864, 0.0, 0.3236125409603119]","[-0.0010572969913482666, 0.001195669174194336, -0.004389122128486633, 0.013572389259934425, 0.013830235227942467, 0.008122384548187256, 0.0]",1.7999999523162842,41,4,370,0
"[0.25303542613983154, -0.02951222099363804, 0.063035748898983, 0.07375284284353256, 0.04281645268201828, -0.0231772530823946, 0.0, 0.5236935019493103]","[-0.0015290677547454834, -0.0020483583211898804, -0.0027062203735113144, 0.0005554634262807667, 0.0030394643545150757, -0.002934575080871582, 0.0]",3.4000000953674316,3,6,26,6
"[0.3255580961704254, -0.01809046044945717, 0.11351834982633591, -0.011724053882062435, 0.05785920470952988, 0.03339601680636406, 0.0, 0.9994885921478271]","[-0.000680774450302124, -0.002418801188468933, -0.01415504515171051, -0.026210248470306396, 0.024769984185695648, 0.05495709180831909, 1.0]",9.0,6,6,357,11
"[0.32503682374954224, 0.017025774344801903, 0.04935099557042122, -0.008239726535975933, -0.008590259589254856, -0.046423934400081635, 0.0, 0.9988223910331726]","[-0.0005986690521240234, -0.0017552580684423447, 0.00902603566646576, -0.019034791737794876, -0.04161076992750168, 0.03133052587509155, 1.0]",3.0,40,0,310,2
"[0.37249746918678284, -0.09812530875205994, 0.04280434176325798, 0.1750922054052353, -0.1515694409608841, 0.07477059960365295, 0.0, 1.0001531839370728]","[0.00045043230056762695, 0.0031296834349632263, 0.000470038503408432, -0.002289876341819763, 0.010555178858339787, -0.08711487054824829, 0.0]",0.4000000059604645,2,8,18,5
"[0.4337746798992157, -0.07455161213874817, 0.07678567618131638, -0.0029820806812494993, -0.39621639251708984, 0.019947975873947144, 0.0, 0.5899012684822083]","[-0.0011012554168701172, -0.0018265023827552795, 0.0029581189155578613, -0.012196250259876251, -0.001814424991607666, -0.0034967362880706787, 0.0]",7.0,16,7,406,1
"[0.3777190148830414, 0.10143715143203735, 0.04794523864984512, 0.170706644654274, -0.0797385573387146, -0.7813767194747925, 0.0, 0.9994885921478271]","[0.00010436773300170898, 0.004710301756858826, -0.009408362209796906, 0.008255533874034882, 0.026785530149936676, 0.011694354005157948, 1.0]",8.800000190734863,1,12,207,0
"[0.22576943039894104, -0.05125846713781357, 0.09899910539388657, -0.2366807907819748, -0.2531822621822357, 0.41764533519744873, 0.0, 0.5570889115333557]","[-0.0019512772560119629, 0.0010295882821083069, -0.0002151690423488617, 0.015005648136138916, 0.03652060031890869, 0.01452819723635912, 1.0]",0.0,14,4,70,4
"[0.34934186935424805, 0.013109485618770123, 0.013664173893630505, 0.01740719936788082, -0.2707051634788513, 0.4328511357307434, 0.0, 0.20024193823337555]","[0.0059792399406433105, 0.003999494016170502, -0.002227567136287689, -0.004408211447298527, -0.00561174750328064, 0.01689128577709198, 0.0]",2.799999952316284,0,13,83,4
"[0.3582102358341217, 0.06449726223945618, 0.0293522197753191, 0.12718799710273743, -0.06206701323390007, -0.7966781258583069, 0.0, 0.12930262088775635]","[-2.4527311325073242e-05, -0.0006791306659579277, -3.7364661693573e-05, -0.002010136842727661, 0.0003281831741333008, 0.0029467344284057617, 1.0]",2.5999999046325684,32,2,257,4
"[0.33229202032089233, 0.08042261004447937, 0.02270570956170559, 0.01181312371045351, 0.11340592056512833, 0.7555686235427856, 0.0, 0.36865687370300293]","[0.0034952759742736816, 0.003168538212776184, -0.007221994921565056, 0.007983425632119179, -0.006554096937179565, 0.006908394396305084, 0.0]",1.399999976158142,22,4,254,4
"[0.3543236553668976, 0.04756948724389076, 0.08791361004114151, 0.016864551231265068, 0.0873621478676796, 0.32440710067749023, 0.0, 0.061804234981536865]","[0.004480153322219849, 0.003937244415283203, -0.002849215641617775, 0.03784038871526718, -0.015499688684940338, -0.04466402530670166, 1.0]",1.399999976158142,42,5,492,4
"[0.2935042977333069, 0.10018620640039444, 0.0826105996966362, 0.03650178015232086, -0.034568797796964645, -0.692822277545929, 0.0, 0.9994885921478271]","[0.007908523082733154, -0.002729203552007675, -0.00935741513967514, -0.0022918805480003357, -0.012878373265266418, 0.02941177785396576, 1.0]",7.599999904632568,8,12,113,3
"[0.3220936059951782, 0.11932545900344849, 0.03769305348396301, 0.3762863874435425, -0.21645179390907288, 0.40289047360420227, 0.0, 0.9913908839225769]","[-0.0010041594505310059, 0.00350398663431406, 0.0028140125796198845, 0.02767295576632023, 0.011897534132003784, 0.010832786560058594, 0.0]",3.799999952316284,9,7,287,4
"[0.3293951749801636, 0.131438747048378, 0.009522873908281326, -0.032634686678647995, 0.0283911544829607, -0.5975314974784851, 0.0, 0.32440370321273804]","[-0.003593534231185913, 0.0018493188545107841, -0.012037310749292374, 0.006846338510513306, -0.01606491208076477, 0.0493108332157135, 1.0]",4.800000190734863,22,12,322,4
"[0.3801334798336029, 0.06374317407608032, 0.028826629742980003, 0.0007876715972088277, 0.09103648364543915, 0.2896140515804291, 0.0, 1.0001531839370728]","[-0.007186323404312134, -0.010128706693649292, 0.0024216920137405396, 0.0396183542907238, 0.015640882775187492, 0.00921928882598877, 0.0]",2.4000000953674316,0,8,230,4
"[0.3826467990875244, 0.0893750786781311, 0.0505710169672966, 0.07332093268632889, 0.03375430405139923, 0.2734040319919586, 0.0, 1.0001531839370728]","[-0.016431212425231934, 0.0001264140009880066, 0.0025858134031295776, 0.03948107361793518, 0.023235583677887917, 0.13376006484031677, 0.0]",4.599999904632568,20,11,489,4
"[0.3364444673061371, 0.014205540530383587, 0.08540253341197968, -0.06769270449876785, -0.19764401018619537, 1.101008415222168, 0.0, 1.0001531839370728]","[0.012751460075378418, 0.03019372746348381, 0.041843563318252563, -0.021076727658510208, -0.05197783559560776, 0.07877297699451447, 1.0]",2.200000047683716,15,3,316,8
"[0.32245033979415894, 0.11952605843544006, 0.12276075780391693, 0.03036702424287796, -0.01988450437784195, 0.23115991055965424, 0.0, 0.3236125409603119]","[0.011969223618507385, -0.013407617807388306, 0.006956465542316437, -0.06713220477104187, -0.02669110894203186, -0.01494288444519043, 1.0]",3.200000047683716,34,8,223,6
"[0.29882538318634033, 0.056774187833070755, 0.15831917524337769, -0.020806191489100456, -0.07024583965539932, 0.09433948248624802, 0.0, 1.0001531839370728]","[-0.001537322998046875, 0.0018844949081540108, -0.00033416133373975754, -0.0012612671125680208, 0.013823837041854858, 0.0027610957622528076, 0.0]",3.5999999046325684,2,1,81,2
