observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[0.3852761387825012, -0.01389364991337061, 0.5402205586433411, 3.1341745853424072, -0.048311278223991394, 0.05758143588900566, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",3.866666555404663,49,0,447,0
"[0.6332916021347046, 0.12275540828704834, 0.4513210952281952, 2.9892539978027344, -0.3883325457572937, 0.3172436058521271, 0.0, 0.0]","[0.10643302649259567, -0.020604662597179413, -0.10758376866579056, -0.1373734027147293, -0.15862619876861572, 0.32015901803970337, 0.1421414613723755]",6.800000190734863,228,1,22,0
"[0.45264190435409546, -0.24224892258644104, 0.3789117634296417, -3.1313998699188232, -0.04587099328637123, -1.3424479961395264, 0.0, 0.933920681476593]","[0.03433538228273392, -0.003177178790792823, -0.070375457406044, 0.04854056239128113, -0.04530089348554611, 0.3163352906703949, 0.3923547863960266]",5.066666603088379,66,2,413,0
"[0.4585159718990326, -0.2410423904657364, 0.3748893737792969, -3.1290435791015625, -0.0685083344578743, -1.3136342763900757, 0.0, 0.9383260011672974]","[0.24453610181808472, 0.6743060350418091, 0.2664682865142822, 0.3233594298362732, -0.40695908665657043, 0.19497205317020416, 0.0033039450645446777]",12.600000381469727,2,1,59,0
"[0.445487380027771, -0.005386576987802982, 0.4076206386089325, 3.089803457260132, -0.14677312970161438, -0.18114006519317627, 0.0, 0.0]","[0.03251264989376068, -0.051500529050827026, -0.07364494353532791, 0.06894523650407791, -0.13997696340084076, -0.19486486911773682, 0.45044052600860596]",8.266666412353516,1,0,158,0
"[0.4189814329147339, -0.22214478254318237, 0.4630194306373596, -3.051527738571167, -0.09873925894498825, -0.7808557152748108, 0.0, 0.0]","[0.02263450436294079, 0.10141964256763458, 0.15444956719875336, 0.43728703260421753, -0.03011494316160679, 0.30750951170921326, 0.4129955768585205]",15.066666603088379,167,2,140,0
"[0.38496309518814087, -0.2783970832824707, 0.35633501410484314, 3.0311450958251953, -0.03575202077627182, -1.4989758729934692, 0.0, 0.0]","[-0.003487787675112486, -0.050926972180604935, -0.008719772100448608, 0.04394548386335373, -0.15775644779205322, -0.041309017688035965, 0.09363794326782227]",3.6666667461395264,126,2,308,0
"[0.48157235980033875, -0.1975160837173462, 0.3540715277194977, -2.927203893661499, 0.11488571763038635, -0.9629042148590088, 0.0, 0.7092511057853699]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013215839862823486]",5.133333206176758,80,1,397,0
"[0.4005790054798126, -0.015246745198965073, 0.5232507586479187, 3.104830503463745, -0.007408441510051489, 0.06692980974912643, 0.0, 0.0]","[-0.13473114371299744, -0.24515028297901154, -0.2392641305923462, 0.25156837701797485, -0.13520926237106323, 0.20627816021442413, 1.0]",2.933333396911621,122,0,138,0
"[0.3445424735546112, 0.1072477176785469, 0.43088167905807495, -3.088944435119629, 0.011165516451001167, 0.21554693579673767, 0.0, 0.0]","[-0.11874468624591827, -0.058246493339538574, 0.05537700653076172, 0.25949737429618835, -0.0772753357887268, 0.018901647999882698, 0.7610132098197937]",1.399999976158142,22,1,315,0
"[0.5020887851715088, 0.21292836964130402, 0.4191051721572876, 2.44334077835083, -0.4441784918308258, 1.4133871793746948, 0.0, 0.9867841601371765]","[-0.15986788272857666, -0.06313947588205338, 0.11259593814611435, 0.10766561329364777, 0.02301626093685627, -0.0040580653585493565, 0.9500144720077515]",10.133333206176758,56,1,182,0
"[0.4585990011692047, -0.006967088673263788, 0.19656367599964142, 2.977156400680542, 0.025306960567831993, 1.0266166925430298, 0.0, 0.9867841601371765]","[-0.08365444093942642, -0.0070968810468912125, -0.10242180526256561, 0.29105839133262634, 0.03566719964146614, 0.29049739241600037, 0.015418529510498047]",2.4000000953674316,233,1,281,0
"[0.4673187732696533, -0.2133396416902542, 0.38618984818458557, -2.9079153537750244, 0.09401065111160278, -0.980588972568512, 0.0, 0.0]","[-0.08326877653598785, -0.007321165408939123, -0.09832612425088882, 0.32152846455574036, 0.05673564597964287, 0.2676081359386444, 0.015418529510498047]",9.800000190734863,72,0,469,0
"[0.615770161151886, 0.2903832197189331, 0.40639403462409973, 2.762298345565796, -0.6733434200286865, 0.8912734985351562, 0.0, 0.9867841601371765]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",4.4666666984558105,61,2,273,0
"[0.6650732159614563, 0.41734063625335693, 0.38595646619796753, 2.93652606010437, -0.6800707578659058, 0.7673611640930176, 0.0, 0.4889867603778839]","[-0.028709067031741142, -0.03320375084877014, -0.06085739657282829, -0.02790111117064953, -0.07218381762504578, 0.45802032947540283, 0.5870044231414795]",4.400000095367432,146,1,165,0
"[0.487474650144577, -0.20453059673309326, 0.3643951714038849, -3.005035638809204, -0.0029059061780571938, -1.021583080291748, 0.0, 0.9383260011672974]","[-0.36812692880630493, 0.23600280284881592, 0.470309853553772, 0.17435425519943237, -0.24393397569656372, 0.28342199325561523, 0.0033039450645446777]",4.599999904632568,66,0,250,0
"[0.3930220901966095, -0.2996392250061035, 0.3410350978374481, 3.0087594985961914, -0.028914323076605797, -1.5549099445343018, 0.0, 0.1850220263004303]","[0.02409297414124012, -0.006820099428296089, -0.039460912346839905, 0.056469570845365524, -0.03719544783234596, 0.28978830575942993, 0.40040838718414307]",1.6666666269302368,129,2,139,0
"[0.3989225924015045, 0.11481700837612152, 0.252949059009552, 2.799337387084961, -0.09649216383695602, 1.3989614248275757, 0.0, 0.9867841601371765]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.13333334028720856,3,1,417,0
"[0.4495965242385864, -0.0027930582873523235, 0.40536609292030334, 3.0840210914611816, -0.15306423604488373, -0.28060585260391235, 0.0, 0.0]","[0.005110010039061308, -0.06815867871046066, -0.06471312791109085, 0.04265925660729408, -0.19850753247737885, -0.17209208011627197, 0.1976432204246521]",0.5333333611488342,209,1,448,0
"[0.3941938281059265, -0.12895917892456055, 0.414837509393692, -3.133695602416992, -0.06939234584569931, -0.9365095496177673, 0.0, 0.0]","[0.40007954835891724, 0.08137481659650803, -0.30450499057769775, -0.04585171863436699, 0.00789407268166542, -0.41177377104759216, 1.0]",4.666666507720947,49,1,207,0
"[0.4841384291648865, -0.1995404064655304, 0.3577769100666046, -2.9644088745117188, 0.05557682737708092, -0.9455958008766174, 0.0, 0.9383260011672974]","[-0.31593242287635803, 0.05810989812016487, 0.23795092105865479, -0.11608695238828659, 0.24156557023525238, -0.038229670375585556, 1.0]",5.4666666984558105,116,1,440,0
"[0.6096847653388977, -0.024384673684835434, 0.2446354776620865, 2.8866074085235596, -0.29932448267936707, -1.005869746208191, 0.0, 0.0]","[0.29388347268104553, 0.7277538180351257, 0.2239985316991806, 0.3245672285556793, -0.3884854316711426, 0.13634823262691498, 0.0033039450645446777]",7.733333110809326,217,1,238,0
"[0.6574580073356628, 0.363921582698822, 0.37101906538009644, -2.829655170440674, -0.4804191291332245, 0.557094931602478, 0.0, 0.0]","[0.003374007297679782, 0.02922079898416996, -0.03256964311003685, 0.13492681086063385, -0.13124899566173553, 0.3031536936759949, 0.015418529510498047]",6.4666666984558105,135,0,233,0
"[0.4886319637298584, -0.04403853788971901, 0.16527077555656433, 2.9563398361206055, 0.10087050497531891, 0.9504809975624084, 0.0, 0.9867841601371765]","[-0.2993515133857727, 0.03538409620523453, 0.2425653338432312, -0.08874920755624771, 0.2679714560508728, -0.07551266998052597, 1.0]",10.933333396911621,6,0,312,0
"[0.6555609703063965, 0.37870484590530396, 0.3743188679218292, -2.897129774093628, -0.5540030002593994, 0.5997368097305298, 0.0, 0.0]","[0.1867716908454895, -0.31870919466018677, -0.201338991522789, 0.11981837451457977, 0.18322736024856567, -0.3456658124923706, 1.0]",13.666666984558105,88,1,484,0
"[0.6048629283905029, -0.049687791615724564, 0.23910510540008545, 2.8861467838287354, -0.13236276805400848, -0.9107710719108582, 0.0, 0.0]","[0.19917398691177368, -0.05750739201903343, -0.39731842279434204, -0.11162646114826202, 0.12767620384693146, 0.5637104511260986, 1.0]",4.400000095367432,113,2,68,0
"[0.6565380692481995, 0.30949267745018005, 0.3865460157394409, -3.0578536987304688, -0.2649034857749939, 0.615490198135376, 0.0, 0.0]","[0.17375709116458893, -0.16622810065746307, -0.09945204108953476, -0.021094907075166702, 0.1561865210533142, -0.2923491299152374, 1.0]",9.533333778381348,44,0,449,0
"[0.6075341105461121, -0.0341702364385128, 0.23612216114997864, 2.862398147583008, -0.29181185364723206, -1.0162729024887085, 0.0, 0.0]","[-0.6880404353141785, -0.7004014849662781, 0.1898370385169983, -0.1359444558620453, -0.5271754264831543, -0.8388117551803589, 1.0]",3.3333332538604736,77,2,208,0
"[0.3959765136241913, -0.3082267940044403, 0.34063926339149475, 3.077958106994629, -8.24567541712895e-05, -1.6263295412063599, 0.0, 0.8634361028671265]","[0.02257922664284706, 0.04721210524439812, -0.05625404790043831, 0.1693447232246399, -0.07955600321292877, 0.33538419008255005, 0.015418529510498047]",11.866666793823242,75,1,311,0
"[0.37253817915916443, -0.17058420181274414, 0.40511396527290344, 3.1008081436157227, -0.09365177899599075, -1.145734190940857, 0.0, 0.0]","[-0.6277688145637512, -0.7374899387359619, 0.24902787804603577, -0.19194498658180237, -0.5768740177154541, -0.7939606308937073, 1.0]",1.7999999523162842,15,1,470,0
"[0.5131948590278625, 0.0038441214710474014, 0.36917391419410706, 3.0027270317077637, -0.2534371614456177, -0.6619649529457092, 0.0, 0.0]","[-0.010324103757739067, -0.052435748279094696, -0.047768328338861465, 0.054155223071575165, -0.16688641905784607, -0.11364588141441345, 0.13672220706939697]",11.800000190734863,191,1,345,0
"[0.40864893794059753, -0.052585527300834656, 0.42193737626075745, -3.0583958625793457, -0.028751447796821594, -0.5654506683349609, 0.0, 0.0]","[0.6750954389572144, -0.00039880210533738136, -0.41850244998931885, -0.6775896549224854, 0.410494863986969, 0.17836441099643707, 1.0]",5.666666507720947,63,1,282,0
"[0.40716952085494995, -0.07715609669685364, 0.4189600944519043, -3.076181650161743, -0.03966011479496956, -0.6742247343063354, 0.0, 0.0]","[0.004727836232632399, -0.01283181831240654, -0.326658695936203, -0.1410437524318695, -0.26673877239227295, 0.46364930272102356, 1.0]",0.6000000238418579,166,1,365,0
"[0.4528235197067261, -0.2149643898010254, 0.4095318615436554, -2.9589338302612305, 0.08067326247692108, -0.974532961845398, 0.0, 0.0]","[0.08062000572681427, -0.3148263394832611, -0.1117565855383873, 0.037048012018203735, 0.2391524314880371, -0.552061915397644, 1.0]",14.133333206176758,95,2,351,0
"[0.43542617559432983, -0.26098018884658813, 0.37585949897766113, -3.139456033706665, -0.029845545068383217, -1.4089622497558594, 0.0, 0.9295154213905334]","[-0.07943712919950485, -0.05806954577565193, 0.17537833750247955, 0.6149455904960632, 0.18899600207805634, 0.36358028650283813, 0.6200440526008606]",4.0,98,2,34,0
"[0.4798623025417328, -0.05199046432971954, 0.1991264522075653, 2.91728138923645, 0.08763027936220169, 0.6150568723678589, 0.0, 0.026431767269968987]","[0.2449057400226593, 0.5981648564338684, 0.3023495376110077, 0.4693395793437958, -0.7735934853553772, -0.11082688719034195, 0.0033039450645446777]",3.3333332538604736,85,0,204,0
"[0.5549790859222412, 0.2362373173236847, 0.3852635324001312, 2.4982399940490723, -0.49292290210723877, 1.3517615795135498, 0.0, 0.9867841601371765]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1.399999976158142,89,0,82,0
"[0.41109520196914673, -0.015563144348561764, 0.5115902423858643, 3.074902296066284, 0.014166227541863918, 0.08005375415086746, 0.0, 0.0]","[0.24026688933372498, 0.5147774815559387, -0.3596021234989166, 0.18729959428310394, -0.32905638217926025, 0.16966760158538818, 0.0033039450645446777]",5.4666666984558105,36,0,264,0
"[0.46133527159690857, -0.24450694024562836, 0.36251702904701233, 3.135552406311035, -0.08559247851371765, -1.295000433921814, 0.0, 0.9383260011672974]","[0.15349531173706055, -0.15416471660137177, -0.09281931072473526, -0.03062884323298931, 0.1479583978652954, -0.2846064269542694, 0.9749087691307068]",11.666666984558105,57,0,360,0
"[0.4750666320323944, -0.234650656580925, 0.36620157957077026, -3.1221628189086914, -0.0979544073343277, -1.2405993938446045, 0.0, 0.9383260011672974]","[0.2516239285469055, -0.023735083639621735, -0.11284301429986954, 0.049596622586250305, -0.05299719050526619, -0.25909343361854553, 1.0]",1.2000000476837158,202,0,416,0
"[0.47934335470199585, -0.06109949201345444, 0.1932794451713562, 2.9167470932006836, 0.08237224072217941, 0.6874103546142578, 0.0, 0.38766518235206604]","[0.19000104069709778, 0.545850932598114, 0.3243754804134369, 0.31782764196395874, -0.38743066787719727, 0.23071512579917908, 0.0033039450645446777]",0.3333333432674408,77,1,19,0
"[0.4949772357940674, -0.05682147294282913, 0.17695945501327515, 2.8966877460479736, 0.09513244777917862, 0.8314540386199951, 0.0, 0.6784141063690186]","[0.5186334848403931, 0.19527281820774078, -0.1980321854352951, -0.26106026768684387, -0.06030779704451561, -0.9634368419647217, 1.0]",0.13333334028720856,154,0,427,0
"[0.36831021308898926, -0.18188969790935516, 0.4014064073562622, 3.105710029602051, -0.09474846720695496, -1.221276044845581, 0.0, 0.0]","[-0.4234814941883087, 0.015317294746637344, 0.2533513009548187, -0.5227888822555542, -0.13815206289291382, 0.4566093385219574, 1.0]",0.06666667014360428,100,1,437,0
"[0.49043381214141846, -0.045826371759176254, 0.1665731519460678, 2.9398369789123535, 0.10395219177007675, 0.9424711465835571, 0.0, 0.9867841601371765]","[0.4898761212825775, 0.0037763831205666065, -0.32082465291023254, -0.3311631977558136, 0.07976438850164413, -0.7963516712188721, 1.0]",0.6666666865348816,52,0,363,0
"[0.452891081571579, 0.0016413589473813772, 0.20423664152622223, 2.961455821990967, 0.011047545820474625, 1.0455315113067627, 0.0, 0.9867841601371765]","[-0.42408642172813416, 0.041823308914899826, 0.23678389191627502, -0.5220603942871094, -0.12299588322639465, 0.7550549507141113, 1.0]",2.133333444595337,73,0,375,0
"[0.3992401659488678, 0.11350224167108536, 0.2525009214878082, 2.7997376918792725, -0.0937197282910347, 1.4027645587921143, 0.0, 0.9867841601371765]","[0.29753509163856506, 0.723471999168396, 0.20623044669628143, 0.3846589922904968, -0.32522493600845337, 0.08760682493448257, 0.0033039450645446777]",10.066666603088379,182,0,103,0
"[0.5427641272544861, 0.2300570011138916, 0.3843318819999695, 2.4656505584716797, -0.43912410736083984, 1.423633337020874, 0.0, 0.9867841601371765]","[0.006925840862095356, 0.02728002890944481, 0.10489221662282944, 0.025846149772405624, -0.17506512999534607, 0.15839658677577972, 0.04801952838897705]",14.333333015441895,86,0,42,0
"[0.4973728060722351, 0.2096814513206482, 0.41166990995407104, 2.4608147144317627, -0.44064784049987793, 1.405275583267212, 0.0, 0.9867841601371765]","[-0.3297102749347687, 0.03150346502661705, 0.12062964588403702, -0.155521422624588, -0.07414296269416809, 0.5098037719726562, 1.0]",10.266666412353516,183,1,229,0
"[0.4009968936443329, 0.11387934535741806, 0.2533409595489502, 2.7967617511749268, -0.09551892429590225, 1.4031156301498413, 0.0, 0.9867841601371765]","[0.1594616025686264, -0.34630388021469116, -0.1884375661611557, 0.06459637731313705, 0.22566154599189758, -0.45407170057296753, 1.0]",7.5333333015441895,141,1,482,0
"[0.3490787148475647, 0.10040389746427536, 0.43122029304504395, -3.086394786834717, 0.01184069737792015, 0.15556132793426514, 0.0, 0.0]","[0.3500254452228546, 0.6998938918113708, 0.3404586613178253, 0.6614107489585876, -0.2521304190158844, -0.32147547602653503, 0.0033039450645446777]",6.933333396911621,183,1,232,0
"[0.6410454511642456, 0.36142829060554504, 0.3997141718864441, 2.841078281402588, -0.6805132031440735, 0.7731834650039673, 0.0, 0.9867841601371765]","[-0.18841977417469025, -0.13838784396648407, -0.097990982234478, 0.4313788115978241, 0.34893015027046204, 0.20522402226924896, 1.0]",8.933333396911621,237,0,137,0
"[0.5666360855102539, 0.020122501999139786, 0.44017481803894043, 3.0190038681030273, -0.4699458181858063, 0.09696722775697708, 0.0, 0.0]","[0.23797361552715302, 0.5065186023712158, -0.4181620478630066, 0.10774268954992294, -0.34693586826324463, 0.24514156579971313, 0.0033039450645446777]",12.333333015441895,163,1,76,0
"[0.3935495615005493, -0.2989905774593353, 0.3381408452987671, 3.0084760189056396, -0.01982227712869644, -1.5615906715393066, 0.0, 0.2070484757423401]","[-0.07961919158697128, 0.009035316295921803, -0.09894406050443649, 0.32588961720466614, -0.005420372821390629, 0.28267496824264526, 0.015418529510498047]",12.199999809265137,221,0,430,0
"[0.3915334641933441, -0.2878758907318115, 0.35101351141929626, 3.021991491317749, -0.03897736594080925, -1.5285688638687134, 0.0, 0.05286344513297081]","[0.02835056185722351, -0.08996795117855072, -0.1160421296954155, -0.11421860009431839, 0.031276021152734756, 0.135173499584198, 0.015418529510498047]",10.333333015441895,172,0,247,0
"[0.4845856726169586, -0.21471849083900452, 0.3665600121021271, -3.077565908432007, -0.05668215453624725, -1.038361668586731, 0.0, 0.9383260011672974]","[-0.346895694732666, 0.20132194459438324, 0.4643101394176483, 0.20100320875644684, -0.16108906269073486, 0.23183192312717438, 0.0033039450645446777]",0.3333333432674408,34,1,119,0
"[0.6078682541847229, -0.03233182057738304, 0.23618797957897186, 2.866088390350342, -0.292248010635376, -1.0169439315795898, 0.0, 0.0]","[0.02672996185719967, 0.0056885178200900555, -0.04246397316455841, -0.2236195057630539, -0.12010777741670609, 0.10806512832641602, 1.0]",10.199999809265137,207,0,313,0
"[0.48989883065223694, -0.05797650292515755, 0.18882286548614502, 2.8925089836120605, 0.0929872989654541, 0.7850980162620544, 0.0, 0.8458150029182434]","[0.1543111652135849, 0.12171235680580139, -0.012896818108856678, -0.08496598154306412, -0.08522210270166397, 0.4026370346546173, 0.045276641845703125]",14.800000190734863,105,1,462,0
"[0.5933203101158142, -0.0693407729268074, 0.22912782430648804, 2.9229679107666016, 0.011238950304687023, -0.8324931859970093, 0.0, 0.0]","[-0.13112430274486542, -0.09324771165847778, 0.035941123962402344, 0.7038784623146057, 0.03431650623679161, 0.060624055564403534, 1.0]",1.1333333253860474,172,0,28,0
"[0.4676686227321625, -0.2411004900932312, 0.3610224425792694, -3.139399766921997, -0.09604573249816895, -1.2815581560134888, 0.0, 0.9383260011672974]","[0.3756241500377655, 0.06958431750535965, -0.2348325401544571, 0.04589790850877762, -0.10397246479988098, -0.2811265289783478, 1.0]",4.133333206176758,69,0,92,0
"[0.4062195122241974, -0.3028120696544647, 0.3557961583137512, 3.1089110374450684, -0.011157856322824955, -1.5771476030349731, 0.0, 0.91629958152771]","[0.013237293809652328, 0.04062618687748909, -0.04618028178811073, 0.14830221235752106, -0.11305883526802063, 0.31625276803970337, 0.015418529510498047]",11.266666412353516,115,0,288,0
"[0.393280565738678, -0.29932090640068054, 0.33936744928359985, 3.0081546306610107, -0.024231156334280968, -1.5581721067428589, 0.0, 0.18061670660972595]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033039450645446777]",13.733333587646484,108,1,297,0
"[0.3444299101829529, 0.10723040997982025, 0.43131688237190247, -3.0889804363250732, 0.009953555651009083, 0.2155405879020691, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",2.5333333015441895,35,0,429,0
"[0.6571307182312012, 0.36179235577583313, 0.3708111345767975, -2.8158867359161377, -0.46278104186058044, 0.549081563949585, 0.0, 0.0]","[0.323436439037323, 0.6818405389785767, 0.22108598053455353, 0.5817167162895203, -0.22652657330036163, -0.16599620878696442, 0.0033039450645446777]",8.066666603088379,35,2,40,0
"[0.4928545355796814, -0.021933244541287422, 0.2297603338956833, 2.8838021755218506, 0.14301738142967224, 0.5757784843444824, 0.0, 0.0]","[-0.0716034397482872, -0.02504270151257515, -0.07234864681959152, 0.3508342206478119, 0.055335111916065216, 0.00775321526452899, 0.015418529510498047]",0.8666666746139526,71,1,193,0
"[0.45551246404647827, -0.011402975767850876, 0.4410681128501892, 2.9502720832824707, 0.14043812453746796, 0.16444770991802216, 0.0, 0.0]","[-0.16394968330860138, -0.2236296385526657, 0.11115553230047226, 0.2606010138988495, 0.6748764514923096, 0.18487533926963806, 1.0]",7.599999904632568,53,1,167,0
"[0.4826239347457886, -0.057146795094013214, 0.1909724920988083, 2.9124650955200195, 0.09327665716409683, 0.7463322281837463, 0.0, 0.6519823670387268]","[-0.02104293741285801, 0.04481327533721924, -0.027586566284298897, 0.1303699016571045, -0.14471805095672607, 0.4150685667991638, 0.015418529510498047]",7.5333333015441895,16,0,5,0
"[0.39010220766067505, -0.28499817848205566, 0.35259193181991577, 3.0246520042419434, -0.03835507854819298, -1.520770788192749, 0.0, 0.017621148377656937]","[-0.057238075882196426, -0.1552591472864151, -0.08811125159263611, 0.10241241753101349, -0.12908905744552612, 0.3053995668888092, 0.7880370020866394]",0.46666666865348816,64,2,97,0
"[0.5786955952644348, 0.24952608346939087, 0.38538825511932373, 2.602692127227783, -0.5626707673072815, 1.171843409538269, 0.0, 0.9867841601371765]","[-0.19541491568088531, -0.16111257672309875, -0.0032349545508623123, 0.45228856801986694, 0.29815083742141724, 0.21762952208518982, 1.0]",3.2666666507720947,118,0,426,0
"[0.6114767789840698, 0.2831302881240845, 0.40231558680534363, 2.7472786903381348, -0.6647459864616394, 0.9231116771697998, 0.0, 0.9867841601371765]","[0.28525760769844055, 0.2881370484828949, 0.1732739359140396, 0.28144609928131104, -0.48939910531044006, 0.11215614527463913, 0.0033039450645446777]",9.066666603088379,137,0,126,0
"[0.36062920093536377, 0.08126868307590485, 0.4295797049999237, -3.0795068740844727, 0.011699563823640347, 0.04673325642943382, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",4.133333206176758,120,0,23,0
"[0.6476017832756042, 0.38840383291244507, 0.39605456590652466, 2.8195865154266357, -0.6788969039916992, 0.7933045625686646, 0.0, 0.9867841601371765]","[-0.145372211933136, -0.0667964369058609, 0.09172767400741577, 0.14059369266033173, -0.010167057625949383, 0.002797356341034174, 0.933147668838501]",15.133333206176758,195,1,70,0
"[0.5325610637664795, 0.23245926201343536, 0.38578349351882935, 2.4538137912750244, -0.41761496663093567, 1.4622609615325928, 0.0, 0.9867841601371765]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",12.466666221618652,57,0,96,0
"[0.47112202644348145, -0.23839682340621948, 0.3633474111557007, -3.131579875946045, -0.09979084879159927, -1.2676929235458374, 0.0, 0.9383260011672974]","[-0.22715801000595093, -0.03905421867966652, 0.21691083908081055, -0.019580883905291557, 0.06857772916555405, -0.003960250411182642, 0.9796506762504578]",1.9333332777023315,131,0,45,0
"[0.47781261801719666, -0.2056480050086975, 0.3640950620174408, -2.8948299884796143, 0.11028654873371124, -0.9801229238510132, 0.0, 0.03524229675531387]","[-0.10703694075345993, -0.05423309653997421, 0.03803364932537079, 0.27499404549598694, -0.07459007948637009, 0.00839961227029562, 0.6244493722915649]",4.0,61,1,478,0
"[0.401214599609375, -0.21850377321243286, 0.49360355734825134, -3.082578420639038, -0.1825225055217743, -0.6231046915054321, 0.0, 0.0]","[-0.11923743784427643, -0.1118876039981842, 0.11622937768697739, 0.04424401745200157, 0.39340224862098694, 0.05562826246023178, 1.0]",9.600000381469727,82,0,6,0
"[0.4944145977497101, -0.05287769064307213, 0.17004406452178955, 2.911149740219116, 0.10296536237001419, 0.913899302482605, 0.0, 0.9295154213905334]","[0.14359506964683533, 0.16236382722854614, 0.03521972894668579, -0.08762352168560028, -0.10724454373121262, 0.43575823307037354, 0.042896151542663574]",5.800000190734863,114,2,105,0
"[0.4121895730495453, -0.2942228615283966, 0.36201587319374084, 3.12043833732605, -0.015319797210395336, -1.5343098640441895, 0.0, 0.9251101613044739]","[-0.19725102186203003, -0.18693950772285461, -0.1764611452817917, -0.1279108077287674, 0.10802430659532547, -0.5901110172271729, 1.0]",13.466666221618652,6,1,44,0
"[0.6521708369255066, 0.35704007744789124, 0.37021195888519287, -2.8055171966552734, -0.38286322355270386, 0.5521796345710754, 0.0, 0.0]","[-0.13138940930366516, -0.05566852167248726, 0.10202161222696304, -0.5475964546203613, 0.3615872263908386, 0.09725184738636017, 1.0]",2.7333333492279053,193,0,20,0
"[0.6049663424491882, -0.04246729612350464, 0.23724672198295593, 2.8719043731689453, -0.1773930937051773, -0.9512606859207153, 0.0, 0.0]","[0.1824832707643509, 0.5238438844680786, 0.31779733300209045, 0.35751622915267944, -0.39830902218818665, 0.23341171443462372, 0.0033039450645446777]",3.6666667461395264,17,2,495,0
"[0.4815612733364105, -0.19802957773208618, 0.3544750213623047, -2.9221930503845215, 0.11665188521146774, -0.9665254950523376, 0.0, 0.6255506277084351]","[0.05736080929636955, 0.18885213136672974, 0.1388082206249237, 0.04937288165092468, -0.16840536892414093, 0.43998053669929504, 0.05168431997299194]",7.333333492279053,41,0,30,0
"[0.3683650493621826, -0.18734389543533325, 0.39986589550971985, 3.104900598526001, -0.09040907770395279, -1.2481197118759155, 0.0, 0.0]","[0.18701490759849548, 0.5341410636901855, 0.3223779797554016, 0.33763715624809265, -0.38856253027915955, 0.2281731516122818, 0.0033039450645446777]",14.399999618530273,192,0,301,0
"[0.6081076860427856, -0.022666869685053825, 0.2493044137954712, 2.88919997215271, -0.30555662512779236, -0.9951522350311279, 0.0, 0.0]","[-0.17001791298389435, -0.14472566545009613, -0.07691440731287003, 0.6072149276733398, 0.21055486798286438, 0.14265067875385284, 1.0]",14.733333587646484,96,0,227,0
"[0.5635544061660767, 0.01533373910933733, 0.4390553832054138, 3.019239664077759, -0.4669268727302551, 0.08887194842100143, 0.0, 0.0]","[0.02449488453567028, -0.12021149694919586, -0.08899255841970444, -0.13904103636741638, 0.011835708282887936, 0.13348031044006348, 0.01651984453201294]",11.933333396911621,36,1,147,0
"[0.3692939579486847, -0.17500366270542145, 0.40260422229766846, 3.099968433380127, -0.09455849230289459, -1.1695677042007446, 0.0, 0.0]","[0.11186874657869339, 0.23165613412857056, 0.14179423451423645, 0.38807767629623413, 0.059205561876297, 0.3533167243003845, 0.2632158398628235]",3.7333333492279053,182,1,93,0
"[0.5144008994102478, 0.21973446011543274, 0.4187925457954407, 2.4319796562194824, -0.4519246816635132, 1.4196093082427979, 0.0, 0.9867841601371765]","[0.23304544389247894, 0.6123046875, 0.21264345943927765, 0.3350181579589844, -0.6884260773658752, 0.0021323831751942635, 0.0033039450645446777]",9.266666412353516,213,1,216,0
"[0.3876294195652008, -0.2815844714641571, 0.3542075455188751, 3.02732253074646, -0.036689046770334244, -1.5091121196746826, 0.0, 0.013215839862823486]","[0.20710259675979614, 0.6206169128417969, 0.30967533588409424, 0.294437974691391, -0.4200266897678375, 0.2343955785036087, 0.0033039450645446777]",13.533333778381348,178,2,255,0
"[0.6250302195549011, 0.10426569730043411, 0.45332711935043335, 2.9910154342651367, -0.40726789832115173, 0.26961851119995117, 0.0, 0.0]","[0.050209738314151764, 0.010005606338381767, -0.017551859840750694, 0.08148457109928131, -0.11523810774087906, 0.20345570147037506, 0.015418529510498047]",11.133333206176758,201,1,398,0
"[0.39738205075263977, -0.11941085010766983, 0.41516149044036865, -3.1216399669647217, -0.06051874905824661, -0.8840348720550537, 0.0, 0.0]","[0.057742126286029816, -0.12277138978242874, -0.07008135318756104, 0.04916331544518471, 0.019255435094237328, -0.16765281558036804, 0.7016377449035645]",7.866666793823242,174,0,186,0
"[0.6095896363258362, -0.025814998894929886, 0.24193726480007172, 2.88253116607666, -0.2960667014122009, -1.0101081132888794, 0.0, 0.0]","[0.3153163492679596, 0.6889321208000183, 0.20542390644550323, 0.5194520354270935, -0.2608720660209656, -0.10767488926649094, 0.0033039450645446777]",9.666666984558105,106,1,384,0
